year,month,day,mean_temp_fl,mean_temp_fn,pred_mean_temp_fl,max_temp_fl,min_temp_fl,max_temp_fn,min_temp_fn,pred_max_temp_fl,pred_min_temp_fl
1990,11,1,-9.3,-8.8,-9.618238,-6.5,-12,-5.5,-12,-6.562194,-12.46616
1990,11,2,-9.5,-11.1,-11.98648,-7.5,-11.5,-8.1,-14.1,-9.234081,-14.60524
1990,11,3,-12.3,-10,-10.85384,-9.5,-15,-8.3,-11.7,-9.43961,-12.16058
1990,11,4,-15,-15.1,-16.10516,-10,-20,-9.2,-21,-10.36449,-21.63361
1990,11,5,-11.3,-11.6,-12.50132,-5,-17.5,-4,-19.2,-5.020721,-19.80013
1990,11,6,-7.8,-11.5,-12.39835,-5.5,-10,-7.4,-15.6,-8.514727,-16.13314
1990,11,7,-8,-9.1,-9.927139,-7,-9,-5.9,-12.2,-6.973254,-12.66988
1990,11,8,-10,-14.7,-15.69329,-9,-11,-9.1,-20.3,-10.26173,-20.92059
1990,11,9,-17.3,-17.5,-18.57637,-15.5,-19,-13,-21.9,-14.26956,-22.55036
1990,11,10,-20.5,-23,-24.23956,-17.5,-23.5,-21.4,-24.6,-22.90181,-25.30059
1990,11,11,-22.8,-24,-25.26923,-20,-25.5,-22.1,-25.8,-23.62116,-26.52292
1990,11,12,-22.8,-23.5,-24.75439,-18.5,-27,-22.8,-24.1,-24.34051,-24.79129
1990,11,13,-24,-24.6,-25.88703,-18.5,-29.5,-21.4,-27.7,-22.90181,-28.45827
1990,11,14,-16.8,-19.3,-20.42978,-12.5,-21,-14.7,-23.8,-16.01656,-24.48571
1990,11,15,-11.5,-15,-16.0022,-7.5,-15.5,-10.3,-19.6,-11.49491,-20.20757
1990,11,16,-10.3,-7.1,-7.867798,-5.5,-15,-1,-13.2,-1.937776,-13.68849
1990,11,17,-11.5,-9.3,-10.13307,-7,-16,-3.3,-15.2,-4.301368,-15.7257
1990,11,18,-14.5,-9.7,-10.54494,-11.5,-17.5,-4.3,-15.1,-5.329016,-15.62384
1990,11,19,-19.5,-16.4,-17.44373,-15,-24,-15.1,-17.7,-16.42762,-18.27222
1990,11,20,-24.8,-21.2,-22.38615,-23,-26.5,-15.2,-27.1,-16.53038,-27.84711
1990,11,21,-26,-27,-28.35824,-22,-30,-23.6,-30.4,-25.16263,-31.20851
1990,11,22,-22.5,-25.4,-26.71077,-22,-23,-22,-28.8,-23.51839,-29.57874
1990,11,23,-32,-30.2,-31.65318,-30,-34,-26.2,-34.1,-27.83452,-34.97735
1990,11,24,-33.5,-31,-32.47692,-29.5,-37.5,-26.8,-35.2,-28.45111,-36.09782
1990,11,25,-33.8,-29.5,-30.93242,-27,-40.5,-24.8,-34.2,-26.39581,-35.07921
1990,11,26,-29.3,-26.8,-28.15231,-25.5,-33,-22.2,-31.3,-23.72392,-32.12525
1990,11,27,-27,-23,-24.23956,-24.5,-29.5,-20.2,-25.8,-21.66863,-26.52292
1990,11,28,-27.3,-23.7,-24.96033,-25,-29.5,-20.6,-26.8,-22.07969,-27.54153
1990,11,29,-26,-26.2,-27.5345,-25,-27,-25.4,-26.9,-27.0124,-27.64339
1990,11,30,-29.8,-30,-31.44725,-24.5,-35,-25.6,-34.4,-27.21793,-35.28293
1990,12,1,-29,-32,-33.50659,-28,-30,-28,-35.9,-29.68429,-36.81084
1990,12,2,-32.8,-31.6,-33.09472,-31,-34.5,-28.1,-35,-29.78705,-35.89409
1990,12,3,-34,-30,-31.44725,-28.5,-39.5,-25.6,-34.3,-27.21793,-35.18107
1990,12,4,-27.8,-26.7,-28.04934,-26,-29.5,-24.8,-28.5,-26.39581,-29.27316
1990,12,5,-24,-24.6,-25.88703,-16,-32,-20.8,-28.3,-22.28522,-29.06944
1990,12,6,-19.5,-18.1,-19.19417,-14.5,-24.5,-14.1,-22,-15.39997,-22.65222
1990,12,7,-20.5,-9.3,-10.13307,-19,-22,-3,-15.5,-3.993073,-16.03128
1990,12,8,-22.3,-14.3,-15.28143,-21,-23.5,-3,-25.6,-3.993073,-26.3192
1990,12,9,-27.3,-23.4,-24.65143,-23.5,-31,-19.5,-27.2,-20.94927,-27.94897
1990,12,10,-31,-26.1,-27.43154,-29,-33,-22.9,-29.3,-24.44328,-30.08804
1990,12,11,-30.5,-26.7,-28.04934,-26,-35,-22.8,-30.6,-24.34051,-31.41223
1990,12,12,-24.3,-24.6,-25.88703,-19,-29.5,-20.9,-28.2,-22.38798,-28.96758
1990,12,13,-20.5,-20.8,-21.97428,-18,-23,-15.5,-26.1,-16.83868,-26.8285
1990,12,14,-23.3,-18.9,-20.01791,-20,-26.5,-15.4,-22.3,-16.73591,-22.9578
1990,12,15,-27.8,-23.2,-24.44549,-25.5,-30,-19.4,-26.9,-20.84651,-27.64339
1990,12,16,-33,-24.7,-25.99,-31,-35,-21.9,-27.5,-23.41563,-28.25455
1990,12,17,-35,-23,-24.23956,-32.5,-37.5,-20.8,-25.2,-22.28522,-25.91176
1990,12,18,-36,-29,-30.41758,-33,-39,-23.5,-34.5,-25.05987,-35.38479
1990,12,19,-33.5,-33,-34.53626,-29,-38,-30.6,-35.3,-32.35617,-36.19967
1990,12,20,-27.8,-31.2,-32.68286,-23.5,-32,-27.3,-35,-28.96493,-35.89409
1990,12,21,-17.3,-24.6,-25.88703,-7,-27.5,-20.3,-28.9,-21.77139,-29.6806
1990,12,22,-8,-14.7,-15.69329,-7,-9,-5.7,-23.6,-6.767724,-24.28199
1990,12,23,-17,-14.9,-15.89923,-17,-17,-9.8,-19.9,-10.98108,-20.51315
1990,12,24,-26.8,-25.9,-27.2256,-20.5,-33,-19.9,-31.8,-21.36033,-32.63456
1990,12,25,-28.3,-20.8,-21.97428,-21.5,-35,-18.3,-23.3,-19.71609,-23.97641
1990,12,26,-20.8,-17.6,-18.67934,-19,-22.5,-13.8,-21.4,-15.09168,-22.04106
1990,12,27,-27.5,-26.6,-27.94637,-24,-31,-21.4,-31.8,-22.90181,-32.63456
1990,12,28,-34.3,-32.1,-33.60956,-29,-39.5,-28.5,-35.6,-30.19811,-36.50526
1990,12,29,-32.5,-28.5,-29.90274,-27,-38,-21.6,-35.4,-23.10734,-36.30154
1990,12,30,-34,-27.1,-28.46121,-30.5,-37.5,-20.8,-33.3,-22.28522,-34.16246
1990,12,31,-33.3,-30.3,-31.75615,-30,-36.5,-26.1,-34.5,-27.73175,-35.38479
1991,1,1,-34.8,-33.3,-34.84516,-31.5,-38,-29.2,-37.3,-30.91747,-38.23689
1991,1,2,-32.5,-33,-34.53626,-28,-37,-28.9,-37.1,-30.60917,-38.03316
1991,1,3,-26.8,-32.5,-34.02143,-18,-35.5,-26.8,-38.1,-28.45111,-39.05177
1991,1,4,-28.5,-29,-30.41758,-25,-32,-25,-33,-26.60134,-33.85688
1991,1,5,-31.8,-32.7,-34.22736,-29.5,-34,-29.2,-36.1,-30.91747,-37.01456
1991,1,6,-30.8,-31.4,-32.88879,-27,-34.5,-27.2,-35.5,-28.86217,-36.4034
1991,1,7,-36.5,-33.8,-35.36,-33,-40,-29.5,-38,-31.22576,-38.94991
1991,1,8,-35.5,-35.4,-37.00747,-29,-42,-31.1,-39.7,-32.87,-40.68154
1991,1,9,-28,-29.8,-31.24132,-26.5,-29.5,-24.1,-35.4,-25.67646,-36.30154
1991,1,10,-30.8,-28.4,-29.79978,-26.5,-35,-23.8,-33,-25.36816,-33.85688
1991,1,11,-29.8,-28.5,-29.90274,-24.5,-35,-24.9,-32.1,-26.49858,-32.94014
1991,1,12,-27.3,-23.6,-24.85736,-24.5,-30,-20.8,-26.3,-22.28522,-27.03222
1991,1,13,-23.5,-18.5,-19.60604,-21,-26,-15.6,-21.3,-16.94144,-21.9392
1991,1,14,-24,-19.9,-21.04758,-21,-27,-16.5,-23.2,-17.86633,-23.87455
1991,1,15,-24,-20.8,-21.97428,-22,-26,-18.1,-23.4,-19.51057,-24.07827
1991,1,16,-23.8,-20.8,-21.97428,-22.5,-25,-18.8,-22.8,-20.22992,-23.4671
1991,1,17,-13.8,-18.5,-19.60604,-3.5,-24,-15.5,-21.4,-16.83868,-22.04106
1991,1,18,-19.5,-8,-8.794502,-18,-21,1.4,-17.4,0.5285803,-17.96663
1991,1,19,-10.5,-15.3,-16.3111,7,-28,-9.6,-21,-10.77555,-21.63361
1991,1,20,-7,-11.2,-12.08945,7,-21,-5.2,-17.1,-6.2539,-17.66105
1991,1,21,0.3,-1.7,-2.307578,6.5,-6,6.5,-9.8,5.769588,-10.22523
1991,1,22,-6.8,-4.6,-5.293622,-3.5,-10,2.6,-11.8,1.761758,-12.26244
1991,1,23,-15.3,-8.7,-9.515271,-10,-20.5,-5.2,-12.2,-6.2539,-12.66988
1991,1,24,-9.8,-7,-7.764832,-6.5,-13,-3.8,-10.1,-4.815192,-10.53081
1991,1,25,-10,-7.1,-7.867798,0.5,-20.5,1.5,-15.7,0.6313452,-16.235
1991,1,26,-5.3,-4.8,-5.499557,-0.5,-10,1.4,-11,0.5285803,-11.44756
1991,1,27,-10,-9.2,-10.03011,-8,-12,-2.4,-15.9,-3.376484,-16.43872
1991,1,28,-20.3,-17.9,-18.98824,-12,-28.5,-12.3,-23.4,-13.5502,-24.07827
1991,1,29,-20.5,-12.2,-13.11912,-12,-29,-9.1,-15.3,-10.26173,-15.82756
1991,1,30,-20.5,-20.8,-21.97428,-18.5,-22.5,-15.3,-26.2,-16.63315,-26.93036
1991,1,31,-25,-21.4,-22.59208,-21,-29,-17.3,-25.5,-18.68845,-26.21734
1991,2,1,-21.5,-18.6,-19.70901,-20,-23,-15,-22.2,-16.32486,-22.85594
1991,2,2,-22.3,-20.1,-21.25351,-19.5,-25,-18.8,-21.4,-20.22992,-22.04106
1991,2,3,-18,-16.7,-17.75264,-12,-24,-11.7,-21.7,-12.93361,-22.34664
1991,2,4,-10.3,-13.4,-14.35472,-1.5,-19,-6.3,-20.5,-7.384314,-21.12431
1991,2,5,-5,-6.6,-7.352963,4,-14,1,-14.1,0.1175209,-14.60524
1991,2,6,-6,1.7,1.193301,1,-13,7.7,-4.4,7.002766,-4.724761
1991,2,7,-6,-3.4,-4.058018,0,-12,5.4,-12.1,4.639174,-12.56802
1991,2,8,-17.5,-13.9,-14.86956,-15,-20,-8.3,-19.5,-9.43961,-20.10571
1991,2,9,-20.8,-20.8,-21.97428,-17,-24.5,-16.6,-24.9,-17.96909,-25.60618
1991,2,10,-20.5,-17,-18.06153,-16.5,-24.5,-11,-22.9,-12.21426,-23.56896
1991,2,11,-18,-14.4,-15.38439,-15,-21,-10.1,-18.6,-11.28938,-19.18896
1991,2,12,-16.8,-12.9,-13.83989,-14.5,-19,-11.6,-14.2,-12.83085,-14.7071
1991,2,13,-14.5,-10.2,-11.05978,-9.5,-19.5,-7.6,-12.8,-8.720256,-13.28105
1991,2,14,-7.8,-10.6,-11.47165,-3,-12.5,-5.9,-15.2,-6.973254,-15.7257
1991,2,15,-10,-12.9,-13.83989,-8,-12,-8,-17.7,-9.131315,-18.27222
1991,2,16,-12.8,-12.3,-13.22208,-11,-14.5,-7.9,-16.6,-9.028551,-17.15175
1991,2,17,-13,-13.3,-14.25175,-9.5,-16.5,-10.2,-16.4,-11.39214,-16.94803
1991,2,18,-14.5,-16.1,-17.13483,-10,-19,-13.8,-18.4,-15.09168,-18.98524
1991,2,19,-21.8,-19.5,-20.63571,-21.5,-22,-15.2,-23.8,-16.53038,-24.48571
1991,2,20,-25.8,-25.2,-26.50483,-22,-29.5,-20.3,-30,-21.77139,-30.80107
1991,2,21,-24.3,-24.3,-25.57813,-21.5,-27,-17.7,-30.9,-19.09951,-31.71781
1991,2,22,-24.5,-21.2,-22.38615,-18,-31,-15.1,-27.2,-16.42762,-27.94897
1991,2,23,-20,-17.9,-18.98824,-14,-26,-12,-23.8,-13.24191,-24.48571
1991,2,24,-10.9,-5.1,-5.808457,-0.3,-21.5,7,-17.1,6.283412,-17.66105
1991,2,25,-3.5,2.6,2.120004,5.5,-12.5,9.4,-4.3,8.749768,-4.6229
1991,2,26,-3.5,-2.6,-3.234282,1.5,-8.5,2.1,-7.3,1.247934,-7.678717
1991,2,27,-0.5,-5.8,-6.529227,4.5,-5.5,0.2,-11.8,-0.7045979,-12.26244
1991,2,28,-17.8,-14.7,-15.69329,-10.5,-25,-11.6,-17.7,-12.83085,-18.27222
1991,3,1,-18.8,-19.8,-20.94461,-10,-27.5,-11.9,-27.6,-13.13914,-28.35641
1991,3,2,-16.5,-16.9,-17.95857,-8.5,-24.5,-7.9,-25.8,-9.028551,-26.52292
1991,3,3,-15,-18.2,-19.29714,-6,-24,-8.3,-28.1,-9.43961,-28.86572
1991,3,4,-12.3,-11.8,-12.70725,-1,-23.5,0.1,-23.7,-0.8073627,-24.38385
1991,3,5,-15.5,-17.4,-18.4734,-5.5,-25.5,-11.4,-23.4,-12.62532,-24.07827
1991,3,6,-17.5,-14.7,-15.69329,-7.5,-27.5,-3.6,-25.8,-4.609662,-26.52292
1991,3,7,-7.3,-2.8,-3.440216,3,-17.5,4.4,-10,3.611526,-10.42895
1991,3,8,0,-2.7,-3.337249,5,-5,5.2,-10.5,4.433644,-10.93826
1991,3,9,-0.3,-11.9,-12.81022,3.5,-4,-9,-14.7,-10.15896,-15.2164
1991,3,10,-4.8,-16.6,-17.64967,0.5,-10,-11.2,-21.9,-12.41979,-22.55036
1991,3,11,-17.3,-18.1,-19.19417,-6,-28.5,-8.2,-27.9,-9.336845,-28.66199
1991,3,12,-11.5,-10.8,-11.67758,0.5,-23.5,0.4,-22,-0.4990682,-22.65222
1991,3,13,-15.3,-4.8,-5.499557,-9.5,-21,0.6,-10.1,-0.2935385,-10.53081
1991,3,14,-8.3,-1.5,-2.101644,-1.5,-15,5.1,-8.1,4.33088,-8.493602
1991,3,15,-5,-3.7,-4.366919,8,-18,7.1,-14.5,6.386177,-15.01268
1991,3,16,4.8,-3.5,-4.160985,9,0.5,6.2,-13.2,5.461293,-13.68849
1991,3,17,4.8,0.8,0.2665978,11.5,-2,10.1,-8.5,9.469123,-8.901044
1991,3,18,1.5,0.2,-0.3512045,2,1,8.6,-8.3,7.92765,-8.697323
1991,3,19,2.5,,,5.5,-0.5,,,,
1991,3,20,5.8,-2.4,-3.028348,11,0.5,1.1,-5.8,0.2202858,-6.150809
1991,3,21,-9,-3.6,-4.263952,-7,-11,0.4,-7.6,-0.4990682,-7.984299
1991,3,22,-11.3,-8.1,-8.89747,-5,-17.5,-4.1,-12.1,-5.123487,-12.56802
1991,3,23,-11.3,-11.3,-12.19241,-6,-16.5,-7.7,-14.9,-8.823021,-15.42012
1991,3,24,-9.3,-7.8,-8.588568,2,-20.5,-0.1,-15.4,-1.012892,-15.92942
1991,3,25,-5.5,-9,-9.824172,1,-12,-0.8,-17.1,-1.732246,-17.66105
1991,3,26,-1.5,0.4,-0.1452704,2,-5,8,-7.2,7.31106,-7.576856
1991,3,27,-8.3,-4.6,-5.293622,-6,-10.5,-1.7,-7.5,-2.65713,-7.882438
1991,3,28,-0.8,0,-0.5571386,9.5,-11,9.7,-9.7,9.058063,-10.12337
1991,3,29,2.5,2.7,2.222972,8.5,-3.5,8.6,-3.2,7.92765,-3.502434
1991,3,30,2.5,2.1,1.605169,10.5,-5.5,10,-5.9,9.366358,-6.252669
1991,3,31,-0.8,3,2.531873,3,-4.5,9.5,-3.6,8.852533,-3.909876
1991,4,1,0.5,2.4,1.91407,7,-6,7.3,-2.6,6.591707,-2.89127
1991,4,2,-1.3,-0.1,-0.6601056,4.5,-7,7.6,-7.7,6.900001,-8.086159
1991,4,3,2,1.2,0.678466,10,-6,8.6,-6.3,7.92765,-6.660111
1991,4,4,5.3,2.9,2.428906,11,-0.5,9.8,-4.1,9.160828,-4.419179
1991,4,5,2,2.4,1.91407,11,-7,9.5,-4.7,8.852533,-5.030342
1991,4,6,2.3,1.7,1.193301,11,-6.5,9.5,-6.1,8.852533,-6.45639
1991,4,7,3.3,3.4,2.943741,11.5,-5,10.8,-4.1,10.18848,-4.419179
1991,4,8,2,2.2,1.708136,11,-7,9.3,-4.9,8.647004,-5.234064
1991,4,9,1,2.4,1.91407,10.5,-8.5,10,-5.3,9.366358,-5.641506
1991,4,10,0,2.3,1.811103,4.5,-4.5,10.1,-5.5,9.469123,-5.845227
1991,4,11,5,4,3.561543,11,-1,10.5,-2.5,9.880181,-2.78941
1991,4,12,6.8,8.7,8.400993,15,-1.5,12.5,4.8,11.93548,4.646411
1991,4,13,4.5,4.9,4.488246,9.5,-0.5,8.5,1.3,7.824885,1.081291
1991,4,14,5,5.4,5.003082,11,-1,10.9,-0.2,10.29124,-0.4466169
1991,4,15,6,6.3,5.929785,15.5,-3.5,14.9,-2.3,14.40183,-2.585689
1991,4,16,5,8.2,7.886158,12.5,-2.5,17.1,-0.7,16.66266,-0.9559197
1991,4,17,5.8,9.3,9.018797,13,-1.5,20,-1.4,19.64284,-1.668944
1991,4,18,8.5,9.1,8.812862,19,-2,18.7,-0.5,18.3069,-0.7521986
1991,4,19,9,8.8,8.503962,18,0,18.5,-1,18.10137,-1.261501
1991,4,20,6.5,7.2,6.856488,11,2,15,-0.7,14.5046,-0.9559197
1991,4,21,8.5,9.9,9.636599,19,-2,18.9,0.9,18.51243,0.6738492
1991,4,22,9.3,9.7,9.430664,19.5,-1,20.6,-1.2,20.25943,-1.465223
1991,4,23,5.5,9.3,9.018797,10,1,18.9,-0.4,18.51243,-0.6503381
1991,4,24,5,7.7,7.371324,10,0,14.2,1.1,13.68248,0.8775705
1991,4,25,4.8,3.3,2.840774,9,0.5,6.8,-0.3,6.077882,-0.5484775
1991,4,26,3,3.5,3.046708,7,-1,8.6,-1.7,7.92765,-1.974525
1991,4,27,5.3,7.7,7.371324,11,-0.5,15.7,-0.3,15.22395,-0.5484775
1991,4,28,4.8,6.4,6.032752,12,-2.5,9.4,3.3,8.749768,3.118503
1991,4,29,7.8,6.7,6.341653,17,-1.5,15.8,-2.4,15.32672,-2.687549
1991,4,30,8.5,7.1,6.753521,19,-2,16.7,-2.5,16.2516,-2.78941
1991,5,1,8.8,9.1,8.812862,18.5,-1,18.7,-0.6,18.3069,-0.8540592
1991,5,2,10,10.6,10.35737,19,1,15.9,5.3,15.42948,5.155715
1991,5,3,10,8.1,7.783192,21.5,-1.5,17.8,-1.7,17.38202,-1.974525
1991,5,4,10.3,9.2,8.915829,21.5,-1,17.8,0.6,17.38202,0.3682676
1991,5,5,10.5,9.3,9.018797,21,0,18.3,0.2,17.89584,-0.0391747
1991,5,6,11.5,9.9,9.636599,23,0,19.8,-0.1,19.43731,-0.3447564
1991,5,7,13,11.1,10.8722,19.5,6.5,18.1,4,17.69031,3.831527
1991,5,8,13.3,10.2,9.945499,20.5,6,17.9,2.5,17.48478,2.303618
1991,5,9,13.5,12.8,12.62264,22,5,21.1,4.5,20.77326,4.340829
1991,5,10,13.5,13.6,13.44638,19.5,7.5,22.9,4.2,22.62302,4.035248
1991,5,11,14,12.6,12.41671,22.5,5.5,23.9,1.2,23.65067,0.979431
1991,5,12,11.5,14.8,14.68198,16.5,6.5,22.2,7.4,21.90367,7.294786
1991,5,13,10,12.6,12.41671,12,8,16.7,8.5,16.2516,8.415252
1991,5,14,7.3,8.2,7.886158,8,6.5,10.1,6.2,9.469123,6.072459
1991,5,15,13,11.3,11.07814,20.5,5.5,19.3,3.3,18.92349,3.118503
1991,5,16,12.3,12.5,12.31374,21.5,3,22.6,2.4,22.31473,2.201758
1991,5,17,16,13.2,13.03451,25,7,21.9,4.4,21.59538,4.238969
1991,5,18,17.5,17.9,17.87396,25,10,23.9,11.9,23.65067,11.87851
1991,5,19,16,15.4,15.29979,22,10,22.3,8.5,22.00643,8.415252
1991,5,20,9,11.2,10.97517,10,8,15.7,6.7,15.22395,6.581762
1991,5,21,7.3,5,4.591214,10,4.5,7.8,2.2,7.105531,1.998037
1991,5,22,8,7.4,7.062423,15,1,13.7,1,13.16866,0.7757098
1991,5,23,9.8,8.8,8.503962,13.5,6,12.3,5.2,11.72995,5.053854
1991,5,24,12.3,11.2,10.97517,19.5,5,17.8,4.5,17.38202,4.340829
1991,5,25,10.3,12.3,12.10781,15.5,5,18.9,5.6,18.51243,5.461296
1991,5,26,10.3,12.5,12.31374,13.5,7,17.5,7.4,17.07372,7.294786
1991,5,27,12.3,14.3,14.16715,20.5,4,21.7,6.8,21.38985,6.683623
1991,5,28,16.5,15.4,15.29979,26.5,6.5,24.7,6,24.47279,5.868738
1991,5,29,19,16.5,16.43242,28,10,27,5.9,26.83638,5.766878
1991,5,30,13,15.8,15.71165,15,11,21.4,10.2,21.08155,10.14688
1991,5,31,11.3,11.7,11.49001,17,5.5,17.3,6,16.86819,5.868738
1991,6,1,11,9.3,9.018797,15.5,6.5,16.6,1.9,16.14884,1.692455
1991,6,2,14.5,9.8,9.533631,20.5,8.5,17.7,1.8,17.27925,1.590594
1991,6,3,12.8,10,9.739566,19.5,6,13.1,6.8,12.55207,6.683623
1991,6,4,12.5,11,10.76924,17,8,14.6,7.3,14.09354,7.192925
1991,6,5,18,16.1,16.02056,25.5,10.5,24.9,7.2,24.67832,7.091064
1991,6,6,17.8,17.3,17.25616,27,8.5,27.4,7.1,27.24744,6.989204
1991,6,7,17,19.7,19.72737,22.5,11.5,28.4,10.9,28.27509,10.85991
1991,6,8,11.8,12.3,12.10781,18,5.5,17.7,6.8,17.27925,6.683623
1991,6,9,13.3,14.5,14.37308,22,4.5,22.1,6.8,21.80091,6.683623
1991,6,10,15.5,15.3,15.19682,22.5,8.5,22.5,8.1,22.21196,8.007811
1991,6,11,15,14.4,14.27011,20.5,9.5,19.6,9.1,19.23178,9.026416
1991,6,12,13.5,10.8,10.5633,16,11,13.3,8.3,12.7576,8.211532
1991,6,13,12.5,10.5,10.2544,15,10,14.4,6.6,13.88801,6.479901
1991,6,14,13.3,13.1,12.93154,18,8.5,15.2,10.9,14.71013,10.85991
1991,6,15,14,14.8,14.68198,20,8,19.3,10.2,18.92349,10.14688
1991,6,16,15.3,13.6,13.44638,23.5,7,18.5,8.7,18.10137,8.618973
1991,6,17,17,16.1,16.02056,27.5,6.5,24.5,7.7,24.26726,7.600368
1991,6,18,20,16.2,16.12352,26.5,13.5,24,8.3,23.75344,8.211532
1991,6,19,19.3,18.2,18.18286,26.5,12,26.8,9.5,26.63085,9.433858
1991,6,20,19,18.1,18.0799,25,13,24.2,12,23.95897,11.98037
1991,6,21,17.5,16.1,16.02056,26.5,8.5,24.3,7.8,24.06173,7.702229
1991,6,22,18.5,16.8,16.74132,27.5,9.5,24.8,8.8,24.57555,8.720834
1991,6,23,19.5,18.2,18.18286,27,12,27.3,9.1,27.14468,9.026416
1991,6,24,20.8,19.4,19.41847,31,10.5,29,9.8,28.89168,9.73944
1991,6,25,20,20.2,20.2422,24.5,15.5,26.6,13.7,26.42532,13.712
1991,6,26,19.5,18,17.97693,23.5,15.5,24.4,11.6,24.1645,11.57293
1991,6,27,19,19.5,19.52143,25,13,26.2,12.8,26.01427,12.79526
1991,6,28,17.8,19.8,19.83034,20.5,15,27,12.6,26.83638,12.59154
1991,6,29,13,14.7,14.57902,14.5,11.5,16.9,12.4,16.45713,12.38781
1991,6,30,17,16.4,16.32946,23,11,21.1,11.7,20.77326,11.67479
1991,7,1,20,20.7,20.75704,26,14,27.4,14,27.24744,14.01758
1991,7,2,20.5,20.2,20.2422,28,13,27.3,13,27.14468,12.99898
1991,7,3,18.3,18.4,18.3888,20.5,16,24.3,12.5,24.06173,12.48967
1991,7,4,18,17.1,17.05023,22,14,21.1,13.1,20.77326,13.10084
1991,7,5,10.3,11.9,11.69594,12,8.5,16.4,7.4,15.94331,7.294786
1991,7,6,9.8,9.7,9.430664,17.5,2,14,5.4,13.47695,5.257575
1991,7,7,15.3,13.2,13.03451,24,6.5,24.8,1.6,24.57555,1.386873
1991,7,8,19,17.9,17.87396,25,13,24.5,11.2,24.26726,11.16549
1991,7,9,11.5,13.3,13.13748,13.5,9.5,15.5,11,15.01842,10.96177
1991,7,10,14.3,15.8,15.71165,18.5,10,21.6,9.9,21.28708,9.8413
1991,7,11,15,16.4,16.32946,19,11,24.2,8.6,23.95897,8.517113
1991,7,12,17,16.2,16.12352,21,13,20.6,11.7,20.25943,11.67479
1991,7,13,18,13.1,12.93154,22,14,16.4,9.8,15.94331,9.73944
1991,7,14,15.5,13.8,13.65231,16.5,14.5,14.9,12.7,14.40183,12.6934
1991,7,15,17,16,15.91759,21,13,18.5,13.5,18.10137,13.50828
1991,7,16,15.8,15.3,15.19682,19,12.5,18,12.5,17.58755,12.48967
1991,7,17,17.5,18,17.97693,23,12,22.3,13.7,22.00643,13.712
1991,7,18,18.3,17,16.94726,23.5,13,23.2,10.8,22.93132,10.75805
1991,7,19,15.3,14.6,14.47605,20.5,10,18.9,10.2,18.51243,10.14688
1991,7,20,15.8,14.7,14.57902,21,10.5,19.7,9.6,19.33455,9.535719
1991,7,21,15.8,17.4,17.35913,22.5,9,23.5,11.3,23.23961,11.26735
1991,7,22,19.5,18.7,18.6977,28.5,10.5,27.8,9.5,27.6585,9.433858
1991,7,23,22.3,20.8,20.86,32,12.5,30.7,10.8,30.63868,10.75805
1991,7,24,23.5,22.2,22.30155,33.5,13.5,32.7,11.7,32.69398,11.67479
1991,7,25,23,21.9,21.99264,31,15,29,14.8,28.89168,14.83247
1991,7,26,15.5,17.3,17.25616,16.5,14.5,20.2,14.3,19.84837,14.32316
1991,7,27,17.5,18.8,18.80066,23.5,11.5,24.7,12.8,24.47279,12.79526
1991,7,28,14,17.6,17.56506,19.5,8.5,23.5,11.6,23.23961,11.57293
1991,7,29,15.5,13.3,13.13748,19.5,11.5,18.9,7.7,18.51243,7.600368
1991,7,30,17,16.6,16.53539,23,11,22.5,10.6,22.21196,10.55432
1991,7,31,16.5,17.4,17.35913,23,10,23.6,11.2,23.34238,11.16549
1991,8,1,18,17,16.94726,26,10,25.6,8.4,25.39767,8.313391
1991,8,2,19.5,17.7,17.66803,27.5,11.5,25.1,10.2,24.88385,10.14688
1991,8,3,21.3,19.1,19.10957,28.5,14,28.1,10.1,27.9668,10.04502
1991,8,4,22.5,18.2,18.18286,30,15,23.7,12.7,23.44514,12.6934
1991,8,5,21.3,16,15.91759,29,13.5,20.8,11.1,20.46496,11.06363
1991,8,6,12.3,14.3,14.16715,24,0.5,23.9,4.6,23.65067,4.44269
1991,8,7,15.3,14.9,14.78495,23.5,7,19.1,10.6,18.71796,10.55432
1991,8,8,18.5,21.2,21.27188,24,13,28.5,13.8,28.37786,13.81386
1991,8,9,18.8,20.9,20.96297,26.5,11,28.2,13.5,28.06956,13.50828
1991,8,10,19.8,17.2,17.15319,27.5,12,24.2,10.2,23.95897,10.14688
1991,8,11,20.8,17.5,17.46209,31,10.5,26.9,8,26.73362,7.905949
1991,8,12,19,20.5,20.55111,29,9,29.6,11.4,29.50827,11.36921
1991,8,13,22.8,23.3,23.43418,31,14.5,31.9,14.7,31.87186,14.73061
1991,8,14,22.5,22.3,22.40451,31,14,32.5,12,32.48845,11.98037
1991,8,15,20.3,21.6,21.68374,28,12.5,29.3,13.9,29.19997,13.91572
1991,8,16,22.8,22.7,22.81638,31.5,14,31,14.3,30.94698,14.32316
1991,8,17,22.3,21.9,21.99264,31.5,13,31.8,12,31.76909,11.98037
1991,8,18,20.3,20.3,20.34517,23.5,17,26.6,14,26.42532,14.01758
1991,8,19,9.5,14,13.85825,11,8,17.7,10.2,17.27925,10.14688
1991,8,20,7.3,9.4,9.121763,9,5.5,10.9,7.9,10.29124,7.804089
1991,8,21,10.5,10.3,10.04847,15.5,5.5,13.6,7,13.06589,6.887344
1991,8,22,14,12.7,12.51968,20,8,20.5,4.8,20.15667,4.646411
